区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
57061/平陆,小时数据,2024-12-26 04,2024-12-26 04:00:39,000,966.2,1034.3,0.5,2.6,41,12342,0.0,-,331,1.3,323,1.4,-3.2,-3.0
57061/平陆,小时数据,2024-12-26 03,2024-12-26 03:00:37,000,966.5,1034.7,0.4,2.9,46,10836,0.0,-,255,1.8,273,1.5,-3.2,-2.4
57061/平陆,小时数据,2024-12-26 02,2024-12-26 02:00:41,000,967.0,1035.2,0.7,2.8,43,12349,0.0,-,270,2.0,272,2.2,-3.0,-1.9
57061/平陆,小时数据,2024-12-26 01,2024-12-26 01:00:41,000,966.3,1034.4,2.0,2.3,33,24163,0.0,-,9,3.9,5,4.5,-1.4,0.0
57061/平陆,小时数据,2024-12-26 00,2024-12-26 00:00:42,000,966.7,1035.3,0.7,2.4,37,17805,0.0,-,352,2.4,3,2.5,-4.0,-3.4
57061/平陆,小时数据,2024-12-25 23,2024-12-25 23:00:40,000,966.2,1034.7,0.9,2.5,38,16947,0.0,-,9,4.1,6,3.5,-3.7,-2.7
57061/平陆,小时数据,2024-12-25 22,2024-12-25 22:00:37,000,966.2,1034.9,0.5,2.8,45,10744,0.0,-,359,2.2,353,2.3,-4.9,-4.8
57061/平陆,小时数据,2024-12-25 21,2024-12-25 21:00:43,000,965.8,1034.6,1.2,2.9,44,9803,0.0,-,356,2.5,359,3.1,-3.6,-2.5
57061/平陆,小时数据,2024-12-25 20,2024-12-25 20:00:40,000,965.2,1034.2,1.6,2.9,43,10071,0.0,-,354,2.9,360,2.7,-3.1,-2.1
57061/平陆,小时数据,2024-12-25 19,2024-12-25 19:00:39,000,964.4,1033.2,2.0,2.8,40,11007,0.0,-,10,3.2,4,3.2,-2.4,-1.4
57061/平陆,小时数据,2024-12-25 18,2024-12-25 18:00:37,000,963.1,1031.6,3.3,2.7,35,8314,0.0,-,353,2.7,347,2.7,-1.2,-0.8
57061/平陆,小时数据,2024-12-25 17,2024-12-25 17:00:40,000,962.3,1030.7,5.4,2.7,30,13100,0.0,-,329,2.2,326,2.6,3.0,4.3
57061/平陆,小时数据,2024-12-25 16,2024-12-25 16:00:41,000,962.0,1030.3,6.4,2.7,28,13309,0.0,-,330,2.0,344,2.7,9.0,11.1
57061/平陆,小时数据,2024-12-25 15,2024-12-25 15:00:37,000,961.6,1029.8,6.1,2.7,29,14004,0.0,-,352,3.3,356,3.8,11.8,14.4
57061/平陆,小时数据,2024-12-25 14,2024-12-25 14:00:43,000,961.6,1029.8,6.0,2.8,30,11300,0.0,-,328,2.6,331,2.6,13.9,14.7
57061/平陆,小时数据,2024-12-25 13,2024-12-25 13:00:39,000,962.5,1030.8,4.8,3.6,42,8368,0.0,-,233,3.5,230,3.5,14.5,12.4
57061/平陆,小时数据,2024-12-25 12,2024-12-25 12:00:41,000,963.7,1032.3,2.9,3.4,45,8520,0.0,-,243,3.9,247,3.3,9.9,7.6
57061/平陆,小时数据,2024-12-25 11,2024-12-25 11:00:39,000,963.9,1032.4,3.3,3.6,47,8497,0.0,-,233,2.0,269,1.2,8.7,10.0
57061/平陆,小时数据,2024-12-25 10,2024-12-25 10:00:37,000,964.0,1032.6,1.8,3.3,48,9801,0.0,-,274,1.3,273,1.3,4.0,4.7
57061/平陆,小时数据,2024-12-25 09,2024-12-25 09:00:40,000,963.8,1032.6,-0.1,3.3,54,8514,0.0,-,280,2.2,301,2.6,-0.4,0.8
57061/平陆,小时数据,2024-12-25 08,2024-12-25 08:00:40,000,963.1,1032.1,-1.7,3.2,60,7183,0.0,-,291,1.9,297,1.7,-3.8,-3.0
57061/平陆,小时数据,2024-12-25 07,2024-12-25 07:00:39,000,962.6,1031.5,-1.2,3.2,58,7992,0.0,-,360,2.3,2,2.4,-4.4,-3.7
57061/平陆,小时数据,2024-12-25 06,2024-12-25 06:00:42,000,962.2,1031.0,-1.4,3.2,58,10445,0.0,-,346,1.7,337,2.2,-4.7,-3.8
57061/平陆,小时数据,2024-12-25 05,2024-12-25 05:00:39,000,961.5,1030.2,-2.6,3.1,61,9291,0.0,-,241,1.1,180,1.1,-5.6,-5.4
57061/平陆,小时数据,2024-12-25 04,2024-12-25 04:00:39,000,961.3,1029.9,-3.0,3.1,63,8650,0.0,-,351,1.5,354,1.6,-5.4,-5.9
57061/平陆,小时数据,2024-12-25 03,2024-12-25 03:00:39,000,962.2,1030.8,-2.5,2.9,58,8674,0.0,-,PPC,0.0,252,0.6,-6.9,-7.5
57061/平陆,小时数据,2024-12-25 02,2024-12-25 02:00:41,000,962.2,1030.9,-2.6,3.0,59,9466,0.0,-,36,1.5,32,1.1,-6.0,-6.4
57061/平陆,小时数据,2024-12-25 01,2024-12-25 01:00:38,000,962.0,1030.5,-1.4,3.0,54,9578,0.0,-,PPC,0.0,269,0.9,-6.7,-7.2
57061/平陆,小时数据,2024-12-25 00,2024-12-25 00:00:44,000,962.2,1030.8,-1.2,3.0,53,7115,0.0,-,318,1.7,318,1.7,-5.4,-5.1
57061/平陆,小时数据,2024-12-24 23,2024-12-24 23:00:39,000,961.9,1030.7,-1.0,2.9,51,11188,0.0,-,316,3.5,313,3.0,-4.9,-3.6
57061/平陆,小时数据,2024-12-24 22,2024-12-24 22:00:39,000,961.9,1030.7,0.4,2.9,46,10646,0.0,-,343,2.6,348,2.7,-3.9,-3.2
57061/平陆,小时数据,2024-12-24 21,2024-12-24 21:00:38,000,961.8,1030.7,0.1,2.9,47,9883,0.0,-,346,2.9,347,2.9,-4.3,-3.7
57061/平陆,小时数据,2024-12-24 20,2024-12-24 20:00:39,000,961.2,1030.2,0.1,3.0,48,9795,0.0,-,16,2.2,12,2.1,-4.1,-4.1
57061/平陆,小时数据,2024-12-24 19,2024-12-24 19:00:39,000,960.3,1029.3,0.2,3.0,49,8166,0.0,-,22,1.5,23,1.5,-4.4,-4.5
57061/平陆,小时数据,2024-12-24 18,2024-12-24 18:00:38,000,959.7,1028.5,1.2,3.1,46,8157,0.0,-,291,0.8,290,1.3,-3.3,-3.5
57061/平陆,小时数据,2024-12-24 17,2024-12-24 17:00:39,000,959.5,1028.1,2.8,3.1,42,9971,0.0,-,257,1.1,244,1.1,1.8,2.6
57061/平陆,小时数据,2024-12-24 16,2024-12-24 16:00:41,000,959.8,1028.3,3.1,3.1,40,10938,0.0,-,234,1.1,244,1.1,4.3,4.1
57061/平陆,小时数据,2024-12-24 15,2024-12-24 15:00:40,000,959.9,1028.3,3.2,3.1,40,9292,0.0,-,221,2.5,220,2.2,6.9,6.2
57061/平陆,小时数据,2024-12-24 14,2024-12-24 14:00:40,000,960.8,1029.4,2.9,3.0,40,11047,0.0,-,239,2.0,250,1.9,7.9,6.9
57061/平陆,小时数据,2024-12-24 13,2024-12-24 13:00:40,000,961.9,1030.7,2.7,3.0,41,11656,0.0,-,235,1.5,242,1.5,7.2,6.6
57061/平陆,小时数据,2024-12-24 12,2024-12-24 12:00:42,000,963.4,1032.2,1.9,3.2,46,7424,0.0,-,292,0.7,275,0.6,7.3,8.9
57061/平陆,小时数据,2024-12-24 11,2024-12-24 11:00:39,000,964.6,1033.9,0.0,3.2,53,6280,0.0,-,239,1.1,223,0.8,3.4,3.1
57061/平陆,小时数据,2024-12-24 10,2024-12-24 10:00:41,000,964.4,1033.7,-1.4,3.1,57,8421,0.0,-,161,0.5,191,0.9,0.8,0.7
57061/平陆,小时数据,2024-12-24 09,2024-12-24 09:00:38,000,964.6,1033.9,-1.9,3.0,56,7882,0.0,-,224,0.9,222,1.0,-1.3,-1.2
57061/平陆,小时数据,2024-12-24 08,2024-12-24 08:00:38,000,964.2,1033.6,-2.9,2.9,58,8067,0.0,-,334,1.1,328,1.6,-3.4,-3.5
57061/平陆,小时数据,2024-12-24 07,2024-12-24 07:00:42,000,963.7,1033.0,-3.0,2.7,56,9225,0.0,-,347,2.6,337,2.4,-4.7,-4.7
57061/平陆,小时数据,2024-12-24 06,2024-12-24 06:00:39,000,963.3,1032.5,-3.4,2.8,58,9147,0.0,-,3,0.8,20,0.8,-5.7,-6.6
57061/平陆,小时数据,2024-12-24 05,2024-12-24 05:00:39,000,963.8,1032.7,-3.1,2.8,57,9366,0.0,-,95,0.3,28,0.4,-5.4,-6.0
57061/平陆,小时数据,2024-12-24 04,2024-12-24 04:00:39,000,964.4,1033.1,-2.5,2.8,56,9770,0.0,-,PPC,0.0,PPC,0.2,-4.1,-4.5
57061/平陆,小时数据,2024-12-24 03,2024-12-24 03:00:39,000,964.8,1033.6,-2.3,2.7,52,10690,0.0,-,263,1.0,259,0.6,-4.4,-4.5
57061/平陆,小时数据,2024-12-24 02,2024-12-24 02:00:40,000,966.0,1035.0,-2.4,2.7,52,10124,0.0,-,354,2.2,358,2.1,-5.8,-5.7
57061/平陆,小时数据,2024-12-24 01,2024-12-24 01:00:42,000,966.0,1035.0,-3.6,2.4,52,11384,0.0,-,43,1.1,35,1.2,-7.1,-7.9
57061/平陆,小时数据,2024-12-24 00,2024-12-24 00:00:41,000,965.4,1034.3,-1.7,2.5,46,11853,0.0,-,290,1.3,294,1.4,-6.4,-5.7
57061/平陆,小时数据,2024-12-23 23,2024-12-23 23:00:39,000,965.8,1035.1,-3.0,2.5,51,10337,0.0,-,309,2.7,317,2.5,-6.1,-6.7
57061/平陆,小时数据,2024-12-23 22,2024-12-23 22:00:41,000,965.3,1034.7,-2.0,2.5,47,10285,0.0,-,57,0.6,63,0.7,-6.5,-7.5
57061/平陆,小时数据,2024-12-23 21,2024-12-23 21:00:41,000,964.8,1034.2,-1.3,2.4,44,9589,0.0,-,PPC,0.2,94,0.4,-6.3,-7.0
57061/平陆,小时数据,2024-12-23 20,2024-12-23 20:00:39,000,963.8,1033.4,-1.1,2.4,43,9682,0.0,-,22,1.3,25,1.3,-5.6,-6.0
57061/平陆,小时数据,2024-12-23 19,2024-12-23 19:00:37,000,962.9,1032.3,-0.6,2.5,42,9722,0.0,-,355,1.9,351,2.1,-4.9,-4.7
57061/平陆,小时数据,2024-12-23 18,2024-12-23 18:00:37,000,961.9,1031.0,0.6,2.4,38,12129,0.0,-,326,2.0,329,1.9,-3.2,-2.8
57061/平陆,小时数据,2024-12-23 17,2024-12-23 17:00:41,000,961.8,1030.6,2.7,2.4,32,12960,0.0,-,348,1.6,348,1.5,0.5,1.3
57061/平陆,小时数据,2024-12-23 16,2024-12-23 16:00:40,000,961.6,1030.1,3.6,2.4,30,14212,0.0,-,358,2.3,357,2.0,6.8,9.8
57061/平陆,小时数据,2024-12-23 15,2024-12-23 15:00:42,000,961.6,1030.0,3.0,2.3,31,14366,0.0,-,360,4.9,358,5.6,8.0,8.6
57061/平陆,小时数据,2024-12-23 14,2024-12-23 14:00:39,000,961.6,1030.0,2.4,2.2,31,16827,0.0,-,359,6.1,357,5.6,8.6,7.2
57061/平陆,小时数据,2024-12-23 13,2024-12-23 13:00:42,000,961.9,1030.2,3.3,2.5,32,14544,0.0,-,322,0.8,296,1.3,14.5,14.9
57061/平陆,小时数据,2024-12-23 12,2024-12-23 12:00:39,000,963.0,1031.6,1.8,2.6,37,17175,0.0,-,229,2.0,226,1.8,14.3,13.0
57061/平陆,小时数据,2024-12-23 11,2024-12-23 11:00:40,000,964.0,1032.8,0.5,2.5,40,12805,0.0,-,214,1.9,214,1.6,10.7,9.6
57061/平陆,小时数据,2024-12-23 10,2024-12-23 10:00:41,000,964.1,1033.1,-1.2,2.6,47,10710,0.0,-,231,1.8,237,1.8,4.4,5.2
57061/平陆,小时数据,2024-12-23 09,2024-12-23 09:00:39,000,963.8,1032.9,-2.4,2.5,48,15940,0.0,-,257,1.3,261,1.5,-2.8,-1.3
57061/平陆,小时数据,2024-12-23 08,2024-12-23 08:00:40,000,963.5,1032.9,-4.6,2.3,54,13068,0.0,-,15,0.6,3,0.5,-7.3,-7.9
57061/平陆,小时数据,2024-12-23 07,2024-12-23 07:00:40,000,963.1,1032.4,-4.5,2.3,52,13504,0.0,-,337,0.4,334,0.4,-8.0,-8.9
57061/平陆,小时数据,2024-12-23 06,2024-12-23 06:00:39,000,962.6,1031.7,-4.0,2.3,51,15268,0.0,-,266,2.0,258,2.2,-6.9,-6.3
57061/平陆,小时数据,2024-12-23 05,2024-12-23 05:00:41,000,962.2,1031.2,-3.4,2.2,47,15824,0.0,-,7,2.3,12,2.4,-6.7,-6.9
57061/平陆,小时数据,2024-12-23 04,2024-12-23 04:00:41,000,962.2,1031.0,-2.4,2.1,41,23415,0.0,-,22,1.7,24,1.4,-6.4,-7.1
57061/平陆,小时数据,2024-12-23 03,2024-12-23 03:00:39,000,962.5,1031.1,-1.0,2.0,36,22147,0.0,-,55,0.6,79,1.0,-4.3,-3.8
57061/平陆,小时数据,2024-12-23 02,2024-12-23 02:00:40,000,962.3,1030.8,-0.2,2.0,33,23305,0.0,-,149,1.4,142,2.3,-1.6,-0.8
57061/平陆,小时数据,2024-12-23 01,2024-12-23 01:00:46,000,962.6,1031.3,-0.1,1.9,32,22558,0.0,-,145,2.4,136,2.3,-1.4,-0.6
57061/平陆,小时数据,2024-12-23 00,2024-12-23 00:00:40,000,962.8,1031.5,0.0,1.9,31,23278,0.0,-,135,1.7,139,2.1,-1.8,-0.9
57061/平陆,小时数据,2024-12-22 23,2024-12-22 23:00:40,000,962.9,1031.6,0.3,1.9,31,26135,0.0,-,126,3.2,130,3.8,-1.1,-0.1
57061/平陆,小时数据,2024-12-22 22,2024-12-22 22:00:38,000,962.8,1031.6,0.3,1.9,30,28404,0.0,-,131,3.6,125,3.7,-1.4,-0.2
57061/平陆,小时数据,2024-12-22 21,2024-12-22 21:00:40,000,962.7,1032.0,0.2,2.0,32,24891,0.0,-,139,3.9,134,4.0,-1.6,-0.4
57061/平陆,小时数据,2024-12-22 20,2024-12-22 20:00:39,000,962.6,1032.2,0.3,2.1,33,22059,0.0,-,137,3.7,129,3.4,-1.4,-0.3
57061/平陆,小时数据,2024-12-22 19,2024-12-22 19:00:38,000,962.2,1031.7,0.4,1.9,31,26239,0.0,-,124,2.9,106,2.6,-1.5,-0.3
57061/平陆,小时数据,2024-12-22 18,2024-12-22 18:00:43,000,961.8,1031.1,1.0,2.0,30,24229,0.0,-,146,2.2,145,2.9,-0.7,0.3
57061/平陆,小时数据,2024-12-22 17,2024-12-22 17:00:40,000,961.3,1030.6,1.5,2.0,30,27568,0.0,-,137,4.0,135,4.0,1.3,1.4
57061/平陆,小时数据,2024-12-22 16,2024-12-22 16:00:41,000,961.6,1030.8,2.2,1.9,27,30000,0.0,-,133,4.6,135,5.0,4.6,3.4
57061/平陆,小时数据,2024-12-22 15,2024-12-22 15:00:36,000,961.6,1030.6,2.2,1.9,27,30000,0.0,-,117,4.5,122,3.6,6.5,4.2
57061/平陆,小时数据,2024-12-22 14,2024-12-22 14:00:39,000,961.7,1030.7,2.0,1.9,27,30000,0.0,-,105,3.6,130,4.6,9.0,5.9
57061/平陆,小时数据,2024-12-22 13,2024-12-22 13:00:45,000,962.8,1032.1,0.5,1.8,29,30000,0.0,-,139,5.6,131,5.2,5.7,3.1
57061/平陆,小时数据,2024-12-22 12,2024-12-22 12:00:39,000,963.9,1033.2,0.3,2.1,33,30000,0.0,-,165,2.8,149,3.6,5.4,3.2
57061/平陆,小时数据,2024-12-22 11,2024-12-22 11:00:39,000,964.7,1034.1,0.1,2.0,32,29820,0.0,-,141,4.2,142,4.1,5.9,3.4
57061/平陆,小时数据,2024-12-22 10,2024-12-22 10:00:40,000,966.1,1035.7,-0.9,2.0,35,30000,0.0,-,126,1.9,132,2.6,4.6,3.3
57061/平陆,小时数据,2024-12-22 09,2024-12-22 09:00:40,000,966.4,1036.3,-4.1,2.1,47,20350,0.0,-,141,1.2,123,1.0,-3.8,-2.1
57061/平陆,小时数据,2024-12-22 08,2024-12-22 08:00:39,000,966.4,1036.7,-6.7,1.8,49,23979,0.0,-,20,2.1,19,1.7,-9.8,-10.4
57061/平陆,小时数据,2024-12-22 07,2024-12-22 07:00:41,000,966.4,1036.5,-6.2,1.8,47,15759,0.0,-,55,1.3,78,1.1,-10.0,-10.5
57061/平陆,小时数据,2024-12-22 06,2024-12-22 06:00:41,000,966.0,1035.9,-5.3,1.8,43,23581,0.0,-,136,0.9,137,1.0,-10.2,-10.4
57061/平陆,小时数据,2024-12-22 05,2024-12-22 05:00:41,000,966.5,1036.3,-6.1,1.8,46,30000,0.0,-,28,2.4,26,2.4,-9.7,-10.2
57061/平陆,小时数据,2024-12-22 04,2024-12-22 04:00:39,000,966.9,1036.7,-6.3,1.8,48,30000,0.0,-,324,1.1,342,1.1,-9.7,-10.9
57061/平陆,小时数据,2024-12-22 03,2024-12-22 03:00:39,000,966.5,1036.0,-4.7,1.8,42,21695,0.0,-,230,0.9,235,1.1,-9.2,-9.6
57061/平陆,小时数据,2024-12-22 02,2024-12-22 02:00:37,000,966.6,1036.1,-4.7,1.9,44,29207,0.0,-,46,1.9,51,1.9,-7.9,-8.6
57061/平陆,小时数据,2024-12-22 01,2024-12-22 01:00:37,000,967.2,1036.9,-4.8,1.8,43,25915,0.0,-,67,1.5,76,1.0,-7.0,-7.7
57061/平陆,小时数据,2024-12-22 00,2024-12-22 00:00:49,000,967.6,1037.2,-3.9,1.9,41,25829,0.0,-,PPC,0.0,255,1.1,-6.7,-7.0
57061/平陆,小时数据,2024-12-21 23,2024-12-21 23:00:39,000,967.6,1037.5,-4.0,1.7,38,17851,0.0,-,232,1.7,218,1.5,-7.0,-7.6
57061/平陆,小时数据,2024-12-21 22,2024-12-21 22:00:38,000,967.7,1037.7,-3.4,1.8,37,13582,0.0,-,329,1.5,328,1.4,-5.7,-6.1
57061/平陆,小时数据,2024-12-21 21,2024-12-21 21:00:37,000,967.1,1037.0,-2.7,1.7,33,30000,0.0,-,312,4.1,309,3.4,-6.1,-5.0
57061/平陆,小时数据,2024-12-21 20,2024-12-21 20:00:42,000,967.0,1037.2,-3.1,1.7,34,16923,0.0,-,339,2.2,341,2.4,-6.3,-6.2
57061/平陆,小时数据,2024-12-21 19,2024-12-21 19:00:43,000,966.2,1036.2,-2.2,1.6,30,30000,0.0,-,36,2.8,24,3.1,-5.5,-4.8
57061/平陆,小时数据,2024-12-21 18,2024-12-21 18:00:38,000,966.5,1036.3,-1.4,1.5,28,30000,0.0,-,4,2.8,3,2.8,-5.3,-4.8
57061/平陆,小时数据,2024-12-21 17,2024-12-21 17:00:42,000,966.2,1035.7,0.3,1.6,25,30000,0.0,-,335,2.2,324,3.0,-1.2,-0.3
57061/平陆,小时数据,2024-12-21 16,2024-12-21 16:00:43,000,965.9,1035.3,0.7,1.5,24,30000,0.0,-,348,3.5,349,3.8,5.3,7.6
57061/平陆,小时数据,2024-12-21 15,2024-12-21 15:00:42,000,966.1,1035.4,1.0,1.5,23,30000,0.0,-,350,4.2,348,4.2,9.7,11.6
57061/平陆,小时数据,2024-12-21 14,2024-12-21 14:00:38,000,966.6,1035.9,0.9,1.6,24,28388,0.0,-,353,5.0,356,5.4,11.6,12.9
57061/平陆,小时数据,2024-12-21 13,2024-12-21 13:00:40,000,967.7,1037.1,0.1,1.7,27,30000,0.0,-,15,7.3,17,5.2,11.1,11.2
57061/平陆,小时数据,2024-12-21 12,2024-12-21 12:00:40,000,968.8,1038.2,0.3,1.6,26,30000,0.0,-,280,1.9,341,2.7,12.8,12.5
57061/平陆,小时数据,2024-12-21 11,2024-12-21 11:00:39,000,969.4,1038.9,-1.7,1.6,30,21983,0.0,-,356,5.6,355,5.6,7.5,7.5
57061/平陆,小时数据,2024-12-21 10,2024-12-21 10:00:42,000,969.2,1038.9,-3.1,1.6,33,30000,0.0,-,345,6.0,348,7.4,2.6,2.6
57061/平陆,小时数据,2024-12-21 09,2024-12-21 09:00:39,000,969.1,1038.8,-3.9,1.6,34,30000,0.0,-,335,4.7,339,4.1,-1.8,-0.8
57061/平陆,小时数据,2024-12-21 08,2024-12-21 08:00:42,000,968.5,1038.3,-5.7,1.6,39,30000,0.0,-,335,2.7,336,2.9,-7.9,-7.0
57061/平陆,小时数据,2024-12-21 07,2024-12-21 07:00:39,000,967.7,1037.3,-5.0,1.5,35,30000,0.0,-,4,2.3,352,3.1,-8.2,-7.5
57061/平陆,小时数据,2024-12-21 06,2024-12-21 06:00:43,000,966.5,1035.9,-4.7,1.5,34,30000,0.0,-,337,6.4,335,6.4,-7.1,-6.0
57061/平陆,小时数据,2024-12-21 05,2024-12-21 05:00:39,000,966.5,1035.6,-4.0,1.4,31,30000,0.0,-,335,5.3,336,5.4,-7.1,-5.8
57061/平陆,小时数据,2024-12-21 04,2024-12-21 04:00:40,000,966.2,1035.1,-3.8,1.5,32,30000,0.0,-,344,3.7,341,3.5,-7.5,-6.4
57061/平陆,小时数据,2024-12-21 03,2024-12-21 03:00:38,000,966.2,1035.1,-3.0,1.6,33,30000,0.0,-,332,2.0,321,2.1,-7.9,-7.2
57061/平陆,小时数据,2024-12-21 02,2024-12-21 02:00:39,000,966.0,1034.9,-2.8,1.7,34,30000,0.0,-,280,2.0,272,2.1,-7.5,-5.9
57061/平陆,小时数据,2024-12-21 01,2024-12-21 01:00:39,000,965.4,1034.3,-2.6,1.7,34,30000,0.0,-,271,1.4,310,1.2,-7.8,-7.1
57061/平陆,小时数据,2024-12-21 00,2024-12-21 00:00:39,000,964.8,1033.6,-1.7,1.7,32,30000,0.0,-,341,2.1,340,2.3,-6.1,-5.2
57061/平陆,小时数据,2024-12-20 23,2024-12-20 23:00:37,000,964.1,1032.8,-0.6,1.7,29,28901,0.0,-,331,2.9,330,2.8,-5.0,-3.6
57061/平陆,小时数据,2024-12-20 22,2024-12-20 22:00:40,000,963.3,1032.2,-0.4,1.8,30,11552,0.0,-,324,3.7,318,3.4,-4.7,-3.2
57061/平陆,小时数据,2024-12-20 21,2024-12-20 21:00:43,000,962.7,1031.9,0.6,2.0,31,25054,0.0,-,300,3.7,300,3.8,-3.8,-1.5
57061/平陆,小时数据,2024-12-20 20,2024-12-20 20:00:38,000,962.0,1031.1,0.9,2.0,31,30000,0.0,-,316,2.4,322,2.2,-4.4,-2.9
57061/平陆,小时数据,2024-12-20 19,2024-12-20 19:00:39,000,961.2,1030.2,1.5,2.1,31,28552,0.0,-,311,3.1,299,2.8,-3.5,-1.1
57061/平陆,小时数据,2024-12-20 18,2024-12-20 18:00:39,000,960.1,1028.8,2.2,2.1,30,28758,0.0,-,294,2.7,305,3.4,-2.0,-0.3
57061/平陆,小时数据,2024-12-20 17,2024-12-20 17:00:40,000,959.2,1027.9,3.6,2.0,25,25630,0.0,-,328,4.0,323,4.5,1.6,2.8
57061/平陆,小时数据,2024-12-20 16,2024-12-20 16:00:38,000,959.1,1027.7,4.3,1.9,23,30000,0.0,-,349,7.5,335,5.4,7.0,8.6
57061/平陆,小时数据,2024-12-20 15,2024-12-20 15:00:38,000,959.1,1027.6,4.2,2.2,27,18598,0.0,-,315,4.8,326,4.9,10.3,10.6
57061/平陆,小时数据,2024-12-20 14,2024-12-20 14:00:42,000,959.2,1027.8,3.2,2.5,32,17389,0.0,-,336,4.2,338,4.3,12.4,13.0
57061/平陆,小时数据,2024-12-20 13,2024-12-20 13:00:39,000,959.9,1028.6,2.7,2.4,33,17551,0.0,-,322,6.3,323,5.5,12.5,12.4
57061/平陆,小时数据,2024-12-20 12,2024-12-20 12:00:37,000,960.9,1029.7,2.4,2.7,37,16781,0.0,-,325,5.2,330,4.5,11.8,11.1
57061/平陆,小时数据,2024-12-20 11,2024-12-20 11:00:37,000,961.6,1030.5,1.5,3.2,47,8640,0.0,-,284,1.9,246,2.4,10.3,10.7
57061/平陆,小时数据,2024-12-20 10,2024-12-20 10:00:39,000,961.7,1030.8,-0.4,3.1,52,11225,0.0,-,299,1.1,295,1.1,3.9,6.9
57061/平陆,小时数据,2024-12-20 09,2024-12-20 09:00:39,000,961.0,1030.4,-3.9,3.3,71,6781,0.0,-,55,0.3,154,0.4,-3.3,-2.5
57061/平陆,小时数据,2024-12-20 08,2024-12-20 08:00:39,000,959.9,1029.1,-3.8,3.0,66,11003,0.0,-,257,1.7,250,1.8,-5.7,-5.2
57061/平陆,小时数据,2024-12-20 07,2024-12-20 07:00:39,000,959.3,1028.4,-3.8,3.0,66,11008,0.0,-,270,1.5,269,2.1,-5.7,-5.2
57061/平陆,小时数据,2024-12-20 06,2024-12-20 06:00:38,000,958.4,1027.2,-3.3,3.2,66,10903,0.0,-,5,4.0,3,3.0,-6.2,-5.7
57061/平陆,小时数据,2024-12-20 05,2024-12-20 05:00:41,000,958.4,1027.3,-4.8,2.9,68,11247,0.0,-,8,2.8,1,2.1,-7.0,-7.3
57061/平陆,小时数据,2024-12-20 04,2024-12-20 04:00:39,000,958.9,1027.8,-4.9,2.9,68,11905,0.0,-,277,0.6,272,0.6,-7.6,-8.4
57061/平陆,小时数据,2024-12-20 03,2024-12-20 03:00:37,000,959.6,1028.5,-4.3,2.9,65,13319,0.0,-,317,2.6,306,2.2,-7.0,-6.9
57061/平陆,小时数据,2024-12-20 02,2024-12-20 02:00:39,000,959.4,1028.3,-4.2,2.9,64,13412,0.0,-,3,1.2,359,1.5,-7.2,-8.3
57061/平陆,小时数据,2024-12-20 01,2024-12-20 01:00:44,000,959.5,1028.4,-3.8,2.9,63,10488,0.0,-,350,1.4,351,1.7,-6.7,-7.6
57061/平陆,小时数据,2024-12-20 00,2024-12-20 00:00:40,000,959.7,1028.7,-3.6,2.9,62,12462,0.0,-,14,1.7,12,1.7,-6.6,-7.7
57061/平陆,小时数据,2024-12-19 23,2024-12-19 23:00:39,000,960.2,1029.3,-3.2,2.9,60,12779,0.0,-,8,1.7,7,1.6,-6.1,-7.2
57061/平陆,小时数据,2024-12-19 22,2024-12-19 22:00:37,000,960.6,1029.7,-2.6,2.9,58,11591,0.0,-,28,2.1,28,2.1,-5.3,-5.5
57061/平陆,小时数据,2024-12-19 21,2024-12-19 21:00:41,000,960.4,1029.4,-2.2,3.0,57,15202,0.0,-,38,1.6,42,1.9,-4.9,-5.0
57061/平陆,小时数据,2024-12-19 20,2024-12-19 20:00:42,000,960.4,1029.3,-0.9,2.8,49,18250,0.0,-,105,3.1,110,2.8,-4.0,-2.1
57061/平陆,小时数据,2024-12-19 19,2024-12-19 19:00:39,000,960.1,1028.9,-0.3,2.8,47,18611,0.0,-,102,3.0,108,2.9,-3.2,-1.5
57061/平陆,小时数据,2024-12-19 18,2024-12-19 18:00:39,000,959.7,1028.4,0.3,2.8,45,19507,0.0,-,127,1.7,127,2.5,-1.5,-0.9
57061/平陆,小时数据,2024-12-19 17,2024-12-19 17:00:43,000,959.2,1027.7,1.1,2.9,44,21409,0.0,-,132,3.6,132,3.3,1.9,1.2
57061/平陆,小时数据,2024-12-19 16,2024-12-19 16:00:40,000,959.0,1027.4,1.4,3.1,46,23064,0.0,-,146,2.8,140,2.6,3.9,2.2
57061/平陆,小时数据,2024-12-19 15,2024-12-19 15:00:39,000,959.2,1027.6,1.6,3.1,45,23245,0.0,-,125,2.6,133,4.1,7.9,4.7
57061/平陆,小时数据,2024-12-19 14,2024-12-19 14:00:39,000,960.4,1028.9,1.1,3.0,45,18933,0.0,-,140,5.1,142,5.4,6.0,3.0
57061/平陆,小时数据,2024-12-19 13,2024-12-19 13:00:42,000,961.2,1029.7,1.2,2.9,44,18140,0.0,-,140,3.9,135,4.6,8.8,4.6
57061/平陆,小时数据,2024-12-19 12,2024-12-19 12:00:39,000,962.3,1030.9,0.4,2.9,46,22821,0.0,-,124,4.7,132,4.6,6.9,3.4
