区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
53478/右玉,小时数据,2025-01-05 07,2025-01-05 07:00:38,000,862.7,1024.3,-9.2,2.3,76,10618,0.0,-,266,2.4,260,2.2,-14.0,-15.1
53478/右玉,小时数据,2025-01-05 06,2025-01-05 06:00:44,000,862.2,1022.7,-8.9,2.4,78,9507,0.0,-,269,1.2,282,1.4,-11.4,-11.2
53478/右玉,小时数据,2025-01-05 05,2025-01-05 05:00:41,000,862.2,1022.9,-10.8,2.3,84,11994,0.0,-,274,1.8,272,1.2,-14.8,-18.6
53478/右玉,小时数据,2025-01-05 04,2025-01-05 04:00:38,000,862.4,1022.9,-11.2,2.1,79,12560,0.0,-,321,0.8,353,1.0,-14.5,-18.9
53478/右玉,小时数据,2025-01-05 03,2025-01-05 03:00:41,000,863.1,1022.8,-8.9,2.4,77,14910,0.0,-,283,1.3,271,1.4,-12.8,-16.7
53478/右玉,小时数据,2025-01-05 02,2025-01-05 02:00:38,000,863.3,1022.5,-7.0,2.5,69,14986,0.0,-,281,1.9,278,2.2,-12.0,-13.0
53478/右玉,小时数据,2025-01-05 01,2025-01-05 01:00:45,000,863.7,1022.7,-5.8,2.5,64,14821,0.0,-,265,2.6,267,2.6,-9.2,-8.2
53478/右玉,小时数据,2025-01-05 00,2025-01-05 00:00:57,000,864.2,1023.6,-5.5,2.6,63,13172,0.0,-,261,1.6,250,1.6,-8.6,-7.8
53478/右玉,小时数据,2025-01-04 23,2025-01-04 23:00:42,000,864.6,1024.7,-4.6,2.7,62,11806,0.0,-,270,2.1,266,2.0,-7.9,-6.3
53478/右玉,小时数据,2025-01-04 22,2025-01-04 22:00:42,000,865.0,1026.5,-4.7,2.7,63,10773,0.0,-,260,2.7,265,2.4,-8.0,-6.1
53478/右玉,小时数据,2025-01-04 21,2025-01-04 21:00:40,000,865.3,1029.0,-5.4,2.5,62,16565,0.0,-,272,2.0,261,2.2,-10.4,-9.7
53478/右玉,小时数据,2025-01-04 20,2025-01-04 20:00:44,000,865.5,1030.6,-5.4,2.5,60,27908,0.0,-,273,2.8,272,3.0,-10.6,-9.2
53478/右玉,小时数据,2025-01-04 19,2025-01-04 19:00:44,000,865.7,1031.4,-7.4,1.8,51,8022,0.0,-,267,1.2,262,1.2,-12.2,-18.2
53478/右玉,小时数据,2025-01-04 18,2025-01-04 18:00:45,000,866.0,1030.7,-4.6,1.9,44,22574,0.0,-,304,1.4,290,1.8,-10.1,-13.6
53478/右玉,小时数据,2025-01-04 17,2025-01-04 17:00:43,000,866.4,1030.4,-3.4,1.9,40,30000,0.0,-,275,3.1,272,3.1,-7.0,-7.2
53478/右玉,小时数据,2025-01-04 16,2025-01-04 16:00:44,000,866.5,1030.0,-2.2,1.9,36,28124,0.0,-,285,5.9,284,6.4,0.1,0.6
53478/右玉,小时数据,2025-01-04 15,2025-01-04 15:00:43,000,866.6,1029.7,-1.6,1.8,34,30000,0.0,-,292,3.7,287,4.6,4.1,5.1
53478/右玉,小时数据,2025-01-04 14,2025-01-04 14:00:42,000,866.6,1029.3,-1.8,1.8,34,28919,0.0,-,289,5.7,280,6.7,5.4,6.2
53478/右玉,小时数据,2025-01-04 13,2025-01-04 13:00:45,000,867.0,1029.2,-2.3,1.8,35,30000,0.0,-,294,6.3,287,5.4,6.5,7.6
53478/右玉,小时数据,2025-01-04 12,2025-01-04 12:00:39,000,867.7,1030.1,-3.5,1.8,39,22705,0.0,-,290,4.9,291,4.6,2.2,4.5
53478/右玉,小时数据,2025-01-04 11,2025-01-04 11:00:41,000,868.3,1031.7,-6.3,1.8,47,23049,0.0,-,302,3.0,302,2.3,-0.1,2.5
53478/右玉,小时数据,2025-01-04 10,2025-01-04 10:00:41,000,868.3,1033.1,-10.5,1.6,57,5562,0.0,-,197,0.4,207,0.7,-8.0,-2.2
53478/右玉,小时数据,2025-01-04 09,2025-01-04 09:00:38,000,868.1,1035.0,-16.2,1.3,77,6130,0.0,-,PPC,0.0,PPC,0.0,-16.6,-15.9
53478/右玉,小时数据,2025-01-04 08,2025-01-04 08:00:43,000,867.7,1035.3,-20.1,1.0,78,7767,0.0,-,33,1.4,59,0.7,-19.7,-24.1
53478/右玉,小时数据,2025-01-04 07,2025-01-04 07:00:41,000,867.3,1033.7,-19.9,1.0,77,21229,0.0,-,93,1.0,104,0.9,-19.7,-24.6
53478/右玉,小时数据,2025-01-04 06,2025-01-04 06:00:43,000,867.1,1032.2,-19.4,1.0,77,19586,0.0,-,106,0.8,91,0.5,-19.4,-24.8
53478/右玉,小时数据,2025-01-04 05,2025-01-04 05:00:40,000,866.9,1030.9,-18.5,1.1,77,22150,0.0,-,90,0.7,70,0.9,-18.9,-24.0
53478/右玉,小时数据,2025-01-04 04,2025-01-04 04:00:45,000,867.3,1030.8,-18.0,1.1,77,23503,0.0,-,57,0.4,33,0.6,-18.5,-23.1
53478/右玉,小时数据,2025-01-04 03,2025-01-04 03:00:37,000,867.7,1031.1,-17.5,1.2,75,25975,0.0,-,40,0.5,75,0.7,-17.8,-23.0
53478/右玉,小时数据,2025-01-04 02,2025-01-04 02:00:43,000,867.7,1030.7,-16.1,1.2,68,20499,0.0,-,PPC,0.0,320,0.3,-17.1,-22.6
53478/右玉,小时数据,2025-01-04 01,2025-01-04 01:00:43,000,867.8,1030.6,-13.9,1.3,62,16902,0.0,-,98,0.7,82,1.1,-15.7,-20.7
53478/右玉,小时数据,2025-01-04 00,2025-01-04 00:00:54,000,867.9,1031.3,-12.8,1.2,52,15966,0.0,-,1,1.2,325,0.8,-14.4,-17.8
53478/右玉,小时数据,2025-01-03 23,2025-01-03 23:00:38,000,868.5,1033.3,-12.6,1.2,51,6127,0.0,-,226,1.1,224,0.6,-12.6,-14.2
53478/右玉,小时数据,2025-01-03 22,2025-01-03 22:00:39,000,868.9,1035.0,-12.6,1.1,47,17392,0.0,-,58,1.4,19,0.9,-14.0,-17.6
53478/右玉,小时数据,2025-01-03 21,2025-01-03 21:00:44,000,869.1,1037.3,-13.2,1.0,47,14637,0.0,-,358,0.6,299,0.9,-13.0,-16.2
53478/右玉,小时数据,2025-01-03 20,2025-01-03 20:00:43,000,869.1,1038.4,-11.6,1.0,40,12076,0.0,-,309,0.5,309,0.3,-13.8,-19.8
53478/右玉,小时数据,2025-01-03 19,2025-01-03 19:00:42,000,869.1,1036.8,-8.5,1.0,31,8788,0.0,-,287,0.6,274,0.9,-12.1,-16.6
53478/右玉,小时数据,2025-01-03 18,2025-01-03 18:00:39,000,868.8,1035.5,-5.2,0.8,20,19378,0.0,-,341,1.0,336,1.1,-11.0,-17.5
53478/右玉,小时数据,2025-01-03 17,2025-01-03 17:00:41,000,868.5,1034.3,-3.1,0.8,17,30000,0.0,-,305,3.0,302,2.4,-6.0,-6.2
53478/右玉,小时数据,2025-01-03 16,2025-01-03 16:00:43,000,868.3,1033.5,-1.7,0.9,16,30000,0.0,-,248,3.6,271,3.2,0.4,1.5
53478/右玉,小时数据,2025-01-03 15,2025-01-03 15:01:20,000,868.2,1033.2,-1.7,0.8,14,30000,0.0,-,303,3.9,303,3.3,5.1,6.4
53478/右玉,小时数据,2025-01-03 14,2025-01-03 14:00:38,000,868.4,1033.5,-1.9,0.8,15,30000,0.0,-,258,3.8,285,2.7,7.1,9.6
53478/右玉,小时数据,2025-01-03 13,2025-01-03 13:00:42,000,869.1,1034.7,-3.5,0.9,19,30000,0.0,-,291,2.8,261,3.4,7.0,9.3
53478/右玉,小时数据,2025-01-03 12,2025-01-03 12:00:42,000,870.3,1036.9,-6.3,1.0,25,30000,0.0,-,296,0.7,95,0.6,3.7,7.8
53478/右玉,小时数据,2025-01-03 11,2025-01-03 11:00:41,000,871.3,1039.3,-10.4,1.1,39,21022,0.0,-,242,1.4,238,1.6,-2.1,-2.2
53478/右玉,小时数据,2025-01-03 10,2025-01-03 10:01:03,000,871.5,1040.4,-13.9,1.0,49,14685,0.0,-,276,0.7,195,0.5,-9.7,-2.0
53478/右玉,小时数据,2025-01-03 09,2025-01-03 09:00:45,000,871.7,1042.1,-19.4,0.9,70,5253,0.0,-,97,0.8,93,1.0,-21.0,-20.8
53478/右玉,小时数据,2025-01-03 08,2025-01-03 08:00:42,000,871.6,1043.0,-24.0,0.7,77,14841,0.0,-,PPC,0.0,PPC,0.0,-23.4,-29.5
53478/右玉,小时数据,2025-01-03 07,2025-01-03 07:00:39,000,871.4,1041.4,-22.6,0.8,77,9981,0.0,-,226,0.9,246,0.8,-23.2,-29.4
53478/右玉,小时数据,2025-01-03 06,2025-01-03 06:00:42,000,871.2,1039.8,-23.3,0.7,75,30000,0.0,-,39,0.8,52,1.0,-22.8,-29.1
53478/右玉,小时数据,2025-01-03 05,2025-01-03 05:00:37,000,871.3,1039.0,-22.8,0.8,77,30000,0.0,-,91,0.8,79,1.2,-22.4,-28.5
53478/右玉,小时数据,2025-01-03 04,2025-01-03 04:00:42,000,871.8,1039.1,-22.5,0.7,74,30000,0.0,-,29,0.8,68,0.8,-22.0,-28.1
53478/右玉,小时数据,2025-01-03 03,2025-01-03 03:00:37,000,872.1,1039.3,-22.1,0.8,77,26807,0.0,-,PPC,0.0,62,0.7,-21.6,-28.3
53478/右玉,小时数据,2025-01-03 02,2025-01-03 02:00:43,000,872.1,1039.5,-22.1,0.8,73,29241,0.0,-,75,1.2,70,1.3,-21.1,-26.5
53478/右玉,小时数据,2025-01-03 01,2025-01-03 01:00:44,000,872.5,1039.7,-21.5,0.8,74,21359,0.0,-,271,0.7,258,0.8,-20.7,-27.7
53478/右玉,小时数据,2025-01-03 00,2025-01-03 00:00:57,000,872.5,1039.8,-20.9,0.8,71,12098,0.0,-,87,1.7,92,1.7,-20.1,-25.0
53478/右玉,小时数据,2025-01-02 23,2025-01-02 23:00:44,000,872.7,1040.7,-20.2,0.9,70,22942,0.0,-,317,0.6,PPC,0.2,-19.5,-26.3
53478/右玉,小时数据,2025-01-02 22,2025-01-02 22:00:38,000,872.7,1041.9,-19.3,0.9,66,18461,0.0,-,317,0.8,322,0.8,-18.8,-26.0
53478/右玉,小时数据,2025-01-02 21,2025-01-02 21:00:43,000,873.2,1043.4,-17.9,0.9,62,15069,0.0,-,79,1.4,86,0.8,-17.8,-24.2
53478/右玉,小时数据,2025-01-02 20,2025-01-02 20:00:43,000,873.4,1044.6,-16.2,0.9,54,12241,0.0,-,PPC,0.0,43,0.4,-16.8,-24.5
53478/右玉,小时数据,2025-01-02 19,2025-01-02 19:00:42,000,872.9,1042.9,-13.6,1.0,46,12002,0.0,-,319,1.0,317,1.0,-15.6,-24.1
53478/右玉,小时数据,2025-01-02 18,2025-01-02 18:00:37,000,872.6,1040.6,-9.2,1.0,33,30000,0.0,-,272,1.6,272,1.8,-13.1,-18.7
53478/右玉,小时数据,2025-01-02 17,2025-01-02 17:00:43,000,872.5,1039.7,-7.1,1.0,28,30000,0.0,-,295,2.2,284,2.7,-9.8,-11.7
53478/右玉,小时数据,2025-01-02 16,2025-01-02 16:00:45,000,871.8,1038.3,-6.1,1.1,28,30000,0.0,-,280,4.4,288,3.7,-2.9,-3.8
53478/右玉,小时数据,2025-01-02 15,2025-01-02 15:00:44,000,871.7,1037.8,-6.0,1.2,31,30000,0.0,-,315,2.8,299,4.0,2.6,2.0
53478/右玉,小时数据,2025-01-02 14,2025-01-02 14:00:44,000,871.7,1037.6,-6.4,1.1,30,30000,0.0,-,295,4.5,300,4.4,4.2,4.5
53478/右玉,小时数据,2025-01-02 13,2025-01-02 13:00:46,000,872.2,1037.5,-6.4,1.1,29,30000,0.0,-,308,4.4,312,4.4,4.7,5.5
53478/右玉,小时数据,2025-01-02 12,2025-01-02 12:00:43,000,872.9,1037.2,-7.3,1.4,41,30000,0.0,-,256,1.8,294,2.2,2.7,5.8
53478/右玉,小时数据,2025-01-02 11,2025-01-02 11:00:38,000,873.6,1038.7,-9.8,1.5,53,21195,0.0,-,199,2.1,212,2.0,-2.2,-3.1
53478/右玉,小时数据,2025-01-02 10,2025-01-02 10:00:38,000,873.9,1040.2,-14.1,1.4,66,15875,0.0,-,206,1.6,218,1.5,-9.1,-3.2
53478/右玉,小时数据,2025-01-02 09,2025-01-02 09:00:43,000,873.5,1040.5,-18.1,1.1,76,8755,0.0,-,252,0.7,245,0.5,-19.0,-19.3
53478/右玉,小时数据,2025-01-02 08,2025-01-02 08:00:47,000,873.0,1040.9,-22.3,0.8,77,9228,0.0,-,85,1.1,89,1.0,-21.1,-27.5
53478/右玉,小时数据,2025-01-02 07,2025-01-02 07:00:45,000,872.6,1039.9,-21.8,0.8,79,6134,0.0,-,101,0.7,104,0.5,-20.7,-27.3
53478/右玉,小时数据,2025-01-02 06,2025-01-02 06:00:38,000,872.5,1039.0,-20.8,0.9,81,22646,0.0,-,80,0.7,71,0.9,-20.2,-26.9
53478/右玉,小时数据,2025-01-02 05,2025-01-02 05:00:41,000,872.4,1038.2,-20.7,0.9,78,21187,0.0,-,76,0.8,79,0.9,-19.7,-26.4
53478/右玉,小时数据,2025-01-02 04,2025-01-02 04:00:46,000,872.5,1037.7,-20.0,1.0,77,27619,0.0,-,65,1.0,63,0.8,-19.1,-25.7
53478/右玉,小时数据,2025-01-02 03,2025-01-02 03:00:44,000,872.5,1037.1,-19.1,1.1,79,28156,0.0,-,92,1.0,83,1.1,-18.5,-25.0
53478/右玉,小时数据,2025-01-02 02,2025-01-02 02:00:38,000,872.0,1036.1,-18.0,1.1,77,29053,0.0,-,73,0.8,77,1.0,-17.7,-24.8
53478/右玉,小时数据,2025-01-02 01,2025-01-02 01:00:43,000,871.9,1035.7,-15.9,1.3,73,30000,0.0,-,71,1.1,74,1.3,-16.8,-22.7
53478/右玉,小时数据,2025-01-02 00,2025-01-02 00:00:56,000,871.8,1034.5,-11.7,1.4,57,30000,0.0,-,301,0.7,265,1.4,-15.8,-20.9
53478/右玉,小时数据,2025-01-01 23,2025-01-01 23:00:43,000,871.8,1035.6,-11.2,1.6,61,21741,0.0,-,259,1.4,257,1.2,-14.9,-21.1
53478/右玉,小时数据,2025-01-01 22,2025-01-01 22:00:46,000,871.4,1036.2,-10.4,1.6,59,29381,0.0,-,351,1.8,350,1.8,-13.5,-16.8
53478/右玉,小时数据,2025-01-01 21,2025-01-01 21:00:37,000,870.9,1036.4,-8.6,1.7,53,27942,0.0,-,320,1.1,329,1.5,-12.5,-16.6
53478/右玉,小时数据,2025-01-01 20,2025-01-01 20:00:49,000,870.5,1036.4,-7.3,1.7,49,26210,0.0,-,329,2.0,326,1.7,-11.1,-13.2
53478/右玉,小时数据,2025-01-01 19,2025-01-01 19:00:38,000,869.8,1034.9,-6.1,1.7,43,20997,0.0,-,310,1.1,316,1.2,-10.5,-15.6
53478/右玉,小时数据,2025-01-01 18,2025-01-01 18:00:45,000,869.0,1033.6,-4.9,1.7,40,12130,0.0,-,287,1.3,290,1.2,-9.0,-15.0
53478/右玉,小时数据,2025-01-01 17,2025-01-01 17:00:46,000,868.1,1031.7,-3.1,1.7,34,22544,0.0,-,294,2.1,296,1.9,-5.2,-7.2
53478/右玉,小时数据,2025-01-01 16,2025-01-01 16:00:44,000,867.4,1030.6,-1.9,1.6,30,30000,0.0,-,311,3.3,304,3.7,-0.9,-1.4
53478/右玉,小时数据,2025-01-01 15,2025-01-01 15:00:38,000,866.6,1029.6,-1.1,1.6,29,30000,0.0,-,287,4.5,299,3.8,3.5,5.3
53478/右玉,小时数据,2025-01-01 14,2025-01-01 14:00:44,000,866.6,1029.4,-1.1,1.6,29,30000,0.0,-,290,5.1,299,4.0,5.4,9.4
53478/右玉,小时数据,2025-01-01 13,2025-01-01 13:00:44,000,867.0,1030.1,-2.1,1.7,33,24608,0.0,-,318,3.6,303,3.0,5.2,10.4
53478/右玉,小时数据,2025-01-01 12,2025-01-01 12:00:43,000,867.6,1030.8,-3.2,1.7,36,17940,0.0,-,320,2.7,320,2.6,1.6,7.9
53478/右玉,小时数据,2025-01-01 11,2025-01-01 11:00:37,000,867.9,1032.2,-7.0,1.8,49,8998,0.0,-,242,1.7,239,1.6,-3.0,0.1
53478/右玉,小时数据,2025-01-01 10,2025-01-01 10:00:44,000,867.5,1032.7,-10.9,1.7,62,3708,0.0,-,237,1.1,288,0.6,-9.1,-2.9
53478/右玉,小时数据,2025-01-01 09,2025-01-01 09:00:43,000,867.1,1033.3,-15.2,1.5,81,5189,0.0,-,61,0.4,68,0.6,-15.0,-13.8
53478/右玉,小时数据,2025-01-01 08,2025-01-01 08:00:41,000,866.0,1032.0,-17.8,1.2,80,7349,0.0,-,135,0.3,106,0.7,-17.9,-23.0
53478/右玉,小时数据,2025-01-01 07,2025-01-01 07:00:44,000,865.6,1030.2,-17.2,1.3,81,8065,0.0,-,65,0.8,42,0.7,-17.4,-22.1
53478/右玉,小时数据,2025-01-01 06,2025-01-01 06:00:46,000,865.2,1029.2,-17.1,1.3,78,12344,0.0,-,118,0.3,PPC,0.0,-16.7,-20.5
53478/右玉,小时数据,2025-01-01 05,2025-01-01 05:00:41,000,864.9,1027.0,-16.7,1.3,79,10158,0.0,-,PPC,0.2,155,0.4,-16.4,-20.4
53478/右玉,小时数据,2025-01-01 04,2025-01-01 04:00:45,000,864.9,1026.6,-17.0,1.3,79,8472,0.0,-,116,0.6,PPC,0.2,-16.6,-20.7
53478/右玉,小时数据,2025-01-01 03,2025-01-01 03:00:45,000,865.0,1026.7,-17.5,1.3,81,6163,0.0,-,78,0.8,62,1.0,-17.1,-22.0
53478/右玉,小时数据,2025-01-01 02,2025-01-01 02:00:38,000,864.8,1026.4,-17.0,1.3,79,11762,0.0,-,PPC,0.0,PPC,0.0,-16.9,-22.7
53478/右玉,小时数据,2025-01-01 01,2025-01-01 01:00:49,000,864.7,1026.4,-16.6,1.3,78,11050,0.0,-,95,0.7,68,0.8,-16.3,-22.1
53478/右玉,小时数据,2025-01-01 00,2025-01-01 00:01:00,000,864.9,1026.8,-15.7,1.4,75,12063,0.0,-,PPC,0.0,PPC,0.0,-15.8,-22.0
53478/右玉,小时数据,2024-12-31 23,2024-12-31 23:00:41,000,865.0,1027.8,-14.8,1.4,73,10347,0.0,-,70,0.6,80,1.0,-15.1,-21.3
53478/右玉,小时数据,2024-12-31 22,2024-12-31 22:00:46,000,864.7,1028.8,-13.9,1.4,69,12872,0.0,-,PPC,0.0,PPC,0.0,-14.5,-20.8
53478/右玉,小时数据,2024-12-31 21,2024-12-31 21:00:46,000,864.6,1030.7,-12.6,1.5,63,11165,0.0,-,88,1.2,93,0.8,-13.5,-20.0
53478/右玉,小时数据,2024-12-31 20,2024-12-31 20:00:47,000,864.6,1031.3,-10.1,1.6,56,15721,0.0,-,93,1.0,47,0.3,-12.4,-19.1
53478/右玉,小时数据,2024-12-31 19,2024-12-31 19:00:43,000,864.4,1030.2,-6.9,1.6,45,7729,0.0,-,PPC,0.0,16,0.6,-11.0,-18.0
53478/右玉,小时数据,2024-12-31 18,2024-12-31 18:00:42,000,864.4,1029.8,-5.3,1.6,39,13651,0.0,-,321,0.9,337,0.3,-9.2,-17.3
53478/右玉,小时数据,2024-12-31 17,2024-12-31 17:00:47,000,863.8,1027.4,-0.4,1.7,29,26376,0.0,-,289,3.2,285,2.5,-4.6,-5.6
53478/右玉,小时数据,2024-12-31 16,2024-12-31 16:00:45,000,863.6,1026.5,1.3,1.7,26,22564,0.0,-,285,2.3,294,2.6,0.4,2.8
53478/右玉,小时数据,2024-12-31 15,2024-12-31 15:00:40,000,863.6,1026.3,1.8,1.8,26,30000,0.0,-,272,3.9,264,4.5,3.9,8.4
53478/右玉,小时数据,2024-12-31 14,2024-12-31 14:00:45,000,863.5,1026.4,1.5,1.7,25,30000,0.0,-,288,6.2,291,4.9,4.8,10.1
53478/右玉,小时数据,2024-12-31 13,2024-12-31 13:00:45,000,864.0,1027.3,0.6,1.8,28,30000,0.0,-,271,4.4,271,4.2,5.2,11.8
53478/右玉,小时数据,2024-12-31 12,2024-12-31 12:00:45,000,865.0,1028.7,-0.6,1.8,30,20536,0.0,-,171,1.0,205,1.0,0.6,10.9
53478/右玉,小时数据,2024-12-31 11,2024-12-31 11:00:38,000,866.0,1030.7,-4.2,1.5,34,19891,0.0,-,110,1.0,130,1.1,-3.4,2.9
53478/右玉,小时数据,2024-12-31 10,2024-12-31 10:00:44,000,866.4,1032.6,-9.3,1.4,47,4786,0.0,-,114,0.8,109,0.7,-10.3,0.5
53478/右玉,小时数据,2024-12-31 09,2024-12-31 09:00:48,000,866.8,1034.9,-16.4,1.2,70,3889,0.0,-,326,0.3,237,0.5,-17.8,-17.2
53478/右玉,小时数据,2024-12-31 08,2024-12-31 08:00:46,000,866.5,1035.4,-20.7,0.9,75,3707,0.0,-,92,1.3,92,1.4,-19.6,-24.6
53478/右玉,小时数据,2024-12-31 07,2024-12-31 07:00:45,000,866.5,1035.2,-21.4,0.8,75,30000,0.0,-,74,1.4,66,1.2,-19.8,-25.5
53478/右玉,小时数据,2024-12-31 06,2024-12-31 06:00:38,000,866.4,1033.5,-21.7,0.8,75,25811,0.0,-,89,1.1,87,1.0,-19.8,-26.0
53478/右玉,小时数据,2024-12-31 05,2024-12-31 05:00:45,000,867.0,1033.1,-21.6,0.8,74,18529,0.0,-,49,1.1,52,1.0,-19.7,-26.0
53478/右玉,小时数据,2024-12-31 04,2024-12-31 04:00:44,000,867.8,1033.6,-21.4,0.8,75,17178,0.0,-,PPC,0.0,PPC,0.0,-19.6,-25.4
53478/右玉,小时数据,2024-12-31 03,2024-12-31 03:00:46,000,868.4,1034.0,-21.2,0.8,74,24638,0.0,-,89,1.1,92,1.1,-19.4,-26.0
53478/右玉,小时数据,2024-12-31 02,2024-12-31 02:00:46,000,868.6,1034.3,-21.6,0.8,76,18374,0.0,-,PPC,0.2,PPC,0.0,-19.4,-26.2
53478/右玉,小时数据,2024-12-31 01,2024-12-31 01:00:44,000,869.1,1035.1,-21.6,0.8,75,19580,0.0,-,PPC,0.2,PPC,0.2,-19.3,-26.4
53478/右玉,小时数据,2024-12-31 00,2024-12-31 00:00:59,000,870.0,1036.4,-21.0,0.9,74,12213,0.0,-,96,0.9,23,0.6,-18.8,-25.9
53478/右玉,小时数据,2024-12-30 23,2024-12-30 23:00:42,000,870.2,1036.6,-19.8,0.9,74,12708,0.0,-,73,1.5,81,1.1,-18.1,-25.6
53478/右玉,小时数据,2024-12-30 22,2024-12-30 22:00:38,000,870.7,1037.5,-18.9,1.0,70,15286,0.0,-,87,1.4,76,1.1,-17.3,-24.9
53478/右玉,小时数据,2024-12-30 21,2024-12-30 21:00:46,000,870.9,1038.1,-17.1,1.0,65,14336,0.0,-,79,1.5,87,1.4,-16.4,-24.4
53478/右玉,小时数据,2024-12-30 20,2024-12-30 20:00:46,000,871.0,1039.0,-15.2,1.1,59,14037,0.0,-,93,0.7,343,0.6,-15.3,-22.8
53478/右玉,小时数据,2024-12-30 19,2024-12-30 19:00:44,000,870.5,1036.0,-13.9,1.1,51,14739,0.0,-,54,1.4,78,0.9,-14.1,-21.7
53478/右玉,小时数据,2024-12-30 18,2024-12-30 18:00:37,000,870.4,1035.6,-9.2,1.1,37,4600,0.0,-,352,1.0,313,0.9,-12.4,-20.5
53478/右玉,小时数据,2024-12-30 17,2024-12-30 17:00:45,000,870.1,1034.6,-6.0,1.1,29,29812,0.0,-,278,1.4,295,2.1,-9.2,-12.1
53478/右玉,小时数据,2024-12-30 16,2024-12-30 16:00:47,000,869.9,1033.0,-4.8,1.1,26,30000,0.0,-,314,3.6,334,4.1,-4.5,-3.2
53478/右玉,小时数据,2024-12-30 15,2024-12-30 15:00:44,000,869.4,1030.8,-4.1,1.2,27,30000,0.0,-,343,3.5,339,3.5,-2.0,3.6
53478/右玉,小时数据,2024-12-30 14,2024-12-30 14:00:40,000,869.1,1030.6,-4.0,1.4,30,30000,0.0,-,307,3.8,314,3.9,-4.6,7.4
53478/右玉,小时数据,2024-12-30 13,2024-12-30 13:00:44,000,869.2,1032.6,-4.7,1.5,35,30000,0.0,-,297,3.6,287,4.7,-5.5,6.3
53478/右玉,小时数据,2024-12-30 12,2024-12-30 12:00:46,000,869.6,1033.3,-5.8,1.7,43,20534,0.0,-,310,2.9,312,2.6,-7.3,7.0
53478/右玉,小时数据,2024-12-30 11,2024-12-30 11:00:42,000,869.9,1033.3,-7.0,1.7,46,18530,0.0,-,303,3.9,288,4.0,-9.3,-0.1
53478/右玉,小时数据,2024-12-30 10,2024-12-30 10:00:45,000,869.5,1032.6,-8.7,1.7,53,18263,0.0,-,301,3.9,298,3.4,-11.5,-0.2
53478/右玉,小时数据,2024-12-30 09,2024-12-30 09:00:38,000,868.7,1032.2,-11.7,1.6,64,6852,0.0,-,248,1.5,253,1.5,-13.7,-14.0
53478/右玉,小时数据,2024-12-30 08,2024-12-30 08:00:41,000,868.1,1032.8,-15.7,1.3,72,9180,0.0,-,57,1.3,61,1.5,-13.8,-22.0
53478/右玉,小时数据,2024-12-30 07,2024-12-30 07:00:43,000,867.6,1030.2,-10.2,1.6,56,14469,0.0,-,299,2.6,302,2.6,-13.1,-15.5
53478/右玉,小时数据,2024-12-30 06,2024-12-30 06:00:40,000,866.6,1029.9,-13.9,1.7,80,12216,0.0,-,301,2.7,287,2.1,-13.9,-21.4
53478/右玉,小时数据,2024-12-30 05,2024-12-30 05:00:43,000,866.3,1029.4,-15.1,1.4,73,8907,0.0,-,85,1.3,94,1.3,-13.5,-21.8
53478/右玉,小时数据,2024-12-30 04,2024-12-30 04:00:45,000,866.4,1028.4,-12.5,1.5,63,7860,0.0,-,PPC,0.0,34,0.5,-12.8,-21.1
53478/右玉,小时数据,2024-12-30 03,2024-12-30 03:00:46,000,866.6,1027.1,-8.1,1.6,47,8598,0.0,-,229,2.4,262,2.3,-12.1,-12.8
53478/右玉,小时数据,2024-12-30 02,2024-12-30 02:00:43,000,866.0,1026.6,-8.8,1.6,50,7959,0.0,-,264,2.9,253,2.7,-12.5,-15.0
53478/右玉,小时数据,2024-12-30 01,2024-12-30 01:00:46,000,866.0,1028.4,-13.8,1.4,66,8070,0.0,-,41,0.3,28,0.7,-12.3,-19.6
53478/右玉,小时数据,2024-12-30 00,2024-12-30 00:00:58,000,866.2,1028.7,-13.2,1.4,63,7464,0.0,-,30,0.6,16,0.7,-11.9,-19.9
53478/右玉,小时数据,2024-12-29 23,2024-12-29 23:00:43,000,865.9,1027.8,-11.0,1.4,53,8517,0.0,-,345,0.7,354,1.1,-11.4,-19.4
53478/右玉,小时数据,2024-12-29 22,2024-12-29 22:00:41,000,866.0,1027.6,-8.6,1.4,45,10920,0.0,-,254,1.1,248,1.2,-10.7,-19.1
53478/右玉,小时数据,2024-12-29 21,2024-12-29 21:00:38,000,866.0,1027.6,-7.2,1.5,42,14194,0.0,-,264,2.9,268,3.0,-9.9,-11.6
53478/右玉,小时数据,2024-12-29 20,2024-12-29 20:00:44,000,865.1,1026.7,-7.1,1.5,42,16176,0.0,-,267,3.0,262,2.9,-9.6,-11.8
53478/右玉,小时数据,2024-12-29 19,2024-12-29 19:00:38,000,864.6,1028.2,-6.6,1.5,40,8121,0.0,-,259,2.4,261,2.5,-9.1,-12.3
53478/右玉,小时数据,2024-12-29 18,2024-12-29 18:00:43,000,864.3,1028.4,-5.7,1.5,37,14228,0.0,-,268,3.5,270,3.0,-8.5,-10.7
53478/右玉,小时数据,2024-12-29 17,2024-12-29 17:00:39,000,864.0,1028.2,-4.2,1.5,33,9184,0.0,-,256,3.2,252,3.2,-7.3,-8.0
