区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
53578/朔州,小时数据,2025-01-05 08,2025-01-05 08:20:38,CCA,889.9,1025.1,-10.5,2.0,74,8198,0.0,-,352,1.0,282,1.1,-14.9,-17.1
53578/朔州,小时数据,2025-01-05 07,2025-01-05 07:00:38,000,889.3,1023.8,-8.4,2.1,66,9614,0.0,-,263,1.0,275,1.4,-14.0,-15.7
53578/朔州,小时数据,2025-01-05 06,2025-01-05 06:00:43,000,888.5,1022.6,-8.7,2.2,70,11109,0.0,-,305,1.3,316,1.4,-13.9,-15.6
53578/朔州,小时数据,2025-01-05 05,2025-01-05 05:00:42,000,888.2,1021.2,-5.2,2.3,55,10979,0.0,-,247,1.4,250,2.0,-10.8,-10.4
53578/朔州,小时数据,2025-01-05 04,2025-01-05 04:00:41,000,888.5,1021.0,-5.5,2.4,59,10540,0.0,-,243,2.3,238,2.0,-11.9,-12.5
53578/朔州,小时数据,2025-01-05 03,2025-01-05 03:00:39,000,889.2,1021.8,-4.7,2.5,59,11345,0.0,-,254,1.7,256,1.9,-10.8,-12.4
53578/朔州,小时数据,2025-01-05 02,2025-01-05 02:00:37,000,889.5,1021.8,-3.2,2.6,53,11499,0.0,-,238,2.5,245,2.4,-7.0,-5.6
53578/朔州,小时数据,2025-01-05 01,2025-01-05 01:00:45,000,890.1,1022.4,-3.1,2.7,55,12675,0.0,-,232,1.8,236,1.9,-7.9,-6.4
53578/朔州,小时数据,2025-01-05 00,2025-01-05 00:00:52,000,890.3,1022.9,-2.8,2.9,58,14197,0.0,-,236,1.8,254,1.7,-7.1,-6.4
53578/朔州,小时数据,2025-01-04 23,2025-01-04 23:00:43,000,890.8,1023.6,-2.2,3.3,63,17682,0.0,-,258,2.4,259,3.0,-4.6,-3.8
53578/朔州,小时数据,2025-01-04 22,2025-01-04 22:00:41,000,891.3,1024.7,-2.4,3.2,63,14044,0.0,-,145,0.9,138,0.9,-4.4,-4.4
53578/朔州,小时数据,2025-01-04 21,2025-01-04 21:00:41,000,891.5,1026.7,-1.9,3.2,60,18488,0.0,-,240,1.6,243,1.7,-4.2,-3.0
53578/朔州,小时数据,2025-01-04 20,2025-01-04 20:00:42,000,891.8,1028.6,-2.1,3.1,59,20494,0.0,-,274,1.3,274,1.9,-6.4,-5.3
53578/朔州,小时数据,2025-01-04 19,2025-01-04 19:00:43,000,891.7,1028.4,-1.7,1.8,34,23361,0.0,-,281,1.8,258,1.1,-8.2,-8.4
53578/朔州,小时数据,2025-01-04 18,2025-01-04 18:00:43,000,891.9,1028.1,-0.3,1.8,30,29685,0.0,-,218,3.7,221,3.7,-4.4,-2.6
53578/朔州,小时数据,2025-01-04 17,2025-01-04 17:00:44,000,892.3,1028.3,0.1,1.7,27,30000,0.0,-,266,5.5,269,4.1,-2.3,-1.1
53578/朔州,小时数据,2025-01-04 16,2025-01-04 16:00:44,000,892.3,1027.6,2.4,1.5,21,30000,0.0,-,256,4.2,273,3.2,8.1,6.7
53578/朔州,小时数据,2025-01-04 15,2025-01-04 15:00:43,000,892.3,1027.7,1.8,1.7,24,30000,0.0,-,249,4.8,246,5.0,8.1,7.1
53578/朔州,小时数据,2025-01-04 14,2025-01-04 14:00:40,000,892.5,1027.8,1.7,1.7,25,29437,0.0,-,222,5.3,231,4.6,12.4,9.4
53578/朔州,小时数据,2025-01-04 13,2025-01-04 13:00:43,000,893.3,1028.6,1.8,1.7,25,30000,0.0,-,253,4.9,257,3.8,13.0,9.6
53578/朔州,小时数据,2025-01-04 12,2025-01-04 12:00:41,000,893.9,1029.4,0.4,1.8,29,30000,0.0,-,172,1.5,196,2.1,13.3,10.8
53578/朔州,小时数据,2025-01-04 11,2025-01-04 11:00:41,000,894.4,1030.1,-0.7,1.9,32,29726,0.0,-,50,0.6,208,1.1,11.9,10.2
53578/朔州,小时数据,2025-01-04 10,2025-01-04 10:00:42,000,894.7,1030.8,-2.5,1.8,35,16414,0.0,-,189,1.1,191,1.0,2.6,5.2
53578/朔州,小时数据,2025-01-04 09,2025-01-04 09:00:44,000,894.3,1031.8,-9.7,1.7,57,13944,0.0,-,337,1.3,322,1.1,-11.3,-9.5
53578/朔州,小时数据,2025-01-04 08,2025-01-04 08:10:38,CCA,893.9,1031.9,-15.3,1.3,69,11630,0.0,-,323,1.3,324,1.0,-17.8,-19.1
53578/朔州,小时数据,2025-01-04 07,2025-01-04 07:00:41,000,893.6,1031.2,-15.2,1.3,69,13542,0.0,-,294,1.0,314,1.2,-18.2,-20.0
53578/朔州,小时数据,2025-01-04 06,2025-01-04 06:00:43,000,893.2,1030.0,-14.6,1.2,63,17489,0.0,-,297,1.0,300,1.1,-17.6,-18.8
53578/朔州,小时数据,2025-01-04 05,2025-01-04 05:00:43,000,893.3,1029.2,-14.3,1.3,64,19905,0.0,-,301,1.0,320,1.1,-17.5,-19.0
53578/朔州,小时数据,2025-01-04 04,2025-01-04 04:00:45,000,893.6,1029.3,-13.9,1.3,61,18567,0.0,-,334,0.8,307,0.8,-17.2,-18.6
53578/朔州,小时数据,2025-01-04 03,2025-01-04 03:00:41,000,894.1,1029.9,-13.6,1.2,57,15665,0.0,-,334,1.1,305,0.8,-16.8,-18.6
53578/朔州,小时数据,2025-01-04 02,2025-01-04 02:00:44,000,893.9,1029.7,-13.1,1.2,55,13902,0.0,-,351,1.7,346,1.6,-16.5,-17.8
53578/朔州,小时数据,2025-01-04 01,2025-01-04 01:00:40,000,893.9,1030.0,-12.7,1.1,49,12605,0.0,-,257,1.0,261,1.1,-16.0,-17.3
53578/朔州,小时数据,2025-01-04 00,2025-01-04 00:00:55,000,894.2,1030.5,-11.7,1.2,47,12452,0.0,-,281,1.2,323,1.3,-15.4,-17.0
53578/朔州,小时数据,2025-01-03 23,2025-01-03 23:00:41,000,894.7,1031.3,-10.9,1.2,44,11234,0.0,-,340,1.2,314,1.3,-14.9,-17.2
53578/朔州,小时数据,2025-01-03 22,2025-01-03 22:00:45,000,895.1,1032.9,-10.6,1.2,43,14458,0.0,-,355,1.8,350,1.5,-15.0,-16.9
53578/朔州,小时数据,2025-01-03 21,2025-01-03 21:00:42,000,895.1,1034.0,-8.8,1.2,39,17284,0.0,-,356,0.9,347,0.9,-14.4,-15.8
53578/朔州,小时数据,2025-01-03 20,2025-01-03 20:00:40,000,895.3,1034.4,-5.3,1.2,28,29899,0.0,-,252,1.0,235,1.3,-12.9,-13.9
53578/朔州,小时数据,2025-01-03 19,2025-01-03 19:00:41,000,895.0,1033.9,-3.9,1.1,25,22428,0.0,-,248,1.7,264,1.4,-11.8,-12.6
53578/朔州,小时数据,2025-01-03 18,2025-01-03 18:00:45,000,894.6,1032.8,-2.0,1.2,23,30000,0.0,-,255,2.3,275,2.6,-8.4,-6.5
53578/朔州,小时数据,2025-01-03 17,2025-01-03 17:00:38,000,894.0,1031.2,1.0,0.9,13,30000,0.0,-,232,1.4,234,1.4,-4.7,-6.6
53578/朔州,小时数据,2025-01-03 16,2025-01-03 16:00:43,000,893.8,1030.7,1.8,0.8,11,30000,0.0,-,105,1.0,130,1.0,8.2,6.3
53578/朔州,小时数据,2025-01-03 15,2025-01-03 15:01:07,000,893.9,1030.8,1.4,0.7,11,25675,0.0,-,130,1.2,126,0.9,14.2,11.7
53578/朔州,小时数据,2025-01-03 14,2025-01-03 14:00:38,000,894.2,1031.0,0.8,0.7,11,30000,0.0,-,165,1.2,193,1.3,15.9,12.0
53578/朔州,小时数据,2025-01-03 13,2025-01-03 13:00:40,000,895.1,1032.4,-1.0,0.9,15,21559,0.0,-,225,1.4,216,1.6,14.3,9.9
53578/朔州,小时数据,2025-01-03 12,2025-01-03 12:00:38,000,896.4,1034.0,-2.3,0.9,18,19847,0.0,-,148,1.9,168,1.5,10.8,7.1
53578/朔州,小时数据,2025-01-03 11,2025-01-03 11:00:41,000,897.4,1035.6,-4.2,1.0,22,20826,0.0,-,85,1.5,78,1.4,7.3,5.7
53578/朔州,小时数据,2025-01-03 10,2025-01-03 10:01:01,000,897.9,1037.1,-8.4,1.3,39,11701,0.0,-,345,0.8,308,1.0,-1.6,3.6
53578/朔州,小时数据,2025-01-03 09,2025-01-03 09:00:43,000,898.0,1038.5,-14.3,1.2,59,10699,0.0,-,355,1.4,349,1.4,-17.3,-17.2
53578/朔州,小时数据,2025-01-03 08,2025-01-03 08:01:26,CCA,897.9,1039.2,-18.3,1.0,67,15668,0.0,-,349,1.7,355,2.0,-21.8,-22.8
53578/朔州,小时数据,2025-01-03 07,2025-01-03 07:00:41,000,897.6,1038.1,-19.2,0.9,69,19822,0.0,-,354,1.0,335,1.2,-22.0,-24.7
53578/朔州,小时数据,2025-01-03 06,2025-01-03 06:00:41,000,897.7,1037.1,-18.6,0.9,66,23165,0.0,-,278,1.6,272,1.4,-21.7,-23.9
53578/朔州,小时数据,2025-01-03 05,2025-01-03 05:00:42,000,897.9,1036.7,-18.5,1.0,68,24104,0.0,-,335,1.0,296,1.1,-21.3,-24.0
53578/朔州,小时数据,2025-01-03 04,2025-01-03 04:00:41,000,898.2,1036.6,-18.2,1.0,65,19966,0.0,-,258,1.1,256,0.9,-20.8,-23.3
53578/朔州,小时数据,2025-01-03 03,2025-01-03 03:00:46,000,898.4,1036.6,-17.8,0.9,62,18601,0.0,-,293,0.9,289,1.0,-20.7,-23.6
53578/朔州,小时数据,2025-01-03 02,2025-01-03 02:00:41,000,898.6,1036.7,-16.6,1.0,58,13523,0.0,-,248,2.4,255,1.7,-19.6,-21.3
53578/朔州,小时数据,2025-01-03 01,2025-01-03 01:00:43,000,898.9,1037.2,-16.4,1.0,58,19238,0.0,-,298,0.7,312,0.7,-19.9,-22.6
53578/朔州,小时数据,2025-01-03 00,2025-01-03 00:00:52,000,898.9,1037.2,-15.2,1.0,52,21236,0.0,-,329,0.6,268,0.6,-19.2,-22.2
53578/朔州,小时数据,2025-01-02 23,2025-01-02 23:00:43,000,899.0,1037.7,-15.1,1.0,51,14583,0.0,-,9,1.9,7,1.7,-18.9,-20.9
53578/朔州,小时数据,2025-01-02 22,2025-01-02 22:00:43,000,899.2,1038.2,-14.1,1.0,48,10692,0.0,-,350,1.3,321,1.1,-18.1,-21.0
53578/朔州,小时数据,2025-01-02 21,2025-01-02 21:00:44,000,899.5,1039.4,-12.8,1.0,42,15335,0.0,-,331,1.5,311,1.3,-17.2,-20.2
53578/朔州,小时数据,2025-01-02 20,2025-01-02 20:00:39,000,899.6,1040.3,-11.5,1.0,40,17145,0.0,-,338,1.3,333,1.2,-16.5,-18.9
53578/朔州,小时数据,2025-01-02 19,2025-01-02 19:00:39,000,899.2,1038.8,-8.2,1.0,29,15193,0.0,-,279,0.8,292,0.5,-14.8,-18.7
53578/朔州,小时数据,2025-01-02 18,2025-01-02 18:00:42,000,898.4,1037.0,-4.8,0.9,20,26988,0.0,-,337,1.6,332,1.9,-10.1,-9.5
53578/朔州,小时数据,2025-01-02 17,2025-01-02 17:00:38,000,898.1,1035.8,-2.7,0.9,17,30000,0.0,-,313,2.7,316,2.7,-5.8,-5.0
53578/朔州,小时数据,2025-01-02 16,2025-01-02 16:00:44,000,897.3,1034.2,-1.3,0.9,16,30000,0.0,-,313,2.8,309,3.4,4.3,2.6
53578/朔州,小时数据,2025-01-02 15,2025-01-02 15:00:46,000,897.2,1033.6,-0.9,1.1,19,30000,0.0,-,317,3.5,323,3.5,8.2,6.6
53578/朔州,小时数据,2025-01-02 14,2025-01-02 14:00:42,000,897.2,1033.4,-1.6,0.9,16,27614,0.0,-,329,4.8,331,5.4,9.2,6.7
53578/朔州,小时数据,2025-01-02 13,2025-01-02 13:00:40,000,897.9,1033.7,-2.2,1.4,27,30000,0.0,-,98,1.1,19,1.4,13.0,7.9
53578/朔州,小时数据,2025-01-02 12,2025-01-02 12:00:43,000,898.9,1034.8,-3.6,1.6,34,20866,0.0,-,206,1.5,171,1.4,10.2,6.4
53578/朔州,小时数据,2025-01-02 11,2025-01-02 11:00:41,000,900.1,1036.4,-5.0,1.7,40,21114,0.0,-,89,2.2,75,1.7,6.1,3.7
53578/朔州,小时数据,2025-01-02 10,2025-01-02 10:00:38,000,900.1,1036.6,-7.1,1.8,49,15633,0.0,-,40,1.1,20,1.1,-0.2,1.2
53578/朔州,小时数据,2025-01-02 09,2025-01-02 09:00:42,000,899.8,1037.1,-11.3,1.7,64,8903,0.0,-,353,2.1,354,2.2,-13.1,-12.5
53578/朔州,小时数据,2025-01-02 08,2025-01-02 08:31:59,CCA,899.4,1037.5,-15.5,1.4,74,10811,0.0,-,339,0.8,338,1.1,-18.5,-19.9
53578/朔州,小时数据,2025-01-02 07,2025-01-02 07:00:38,000,899.0,1036.5,-15.1,1.3,70,13224,0.0,-,351,1.5,343,1.2,-18.5,-20.4
53578/朔州,小时数据,2025-01-02 06,2025-01-02 06:00:42,000,898.5,1036.0,-15.2,1.4,73,14261,0.0,-,349,1.4,340,1.1,-18.6,-21.5
53578/朔州,小时数据,2025-01-02 05,2025-01-02 05:00:39,000,898.7,1035.4,-14.2,1.4,70,17847,0.0,-,279,0.6,274,0.9,-17.9,-21.0
53578/朔州,小时数据,2025-01-02 04,2025-01-02 04:00:46,000,898.9,1034.8,-13.1,1.5,66,18144,0.0,-,272,1.2,265,1.4,-17.2,-20.6
53578/朔州,小时数据,2025-01-02 03,2025-01-02 03:00:41,000,898.7,1033.9,-11.9,1.6,64,16976,0.0,-,241,0.9,255,0.9,-16.5,-19.4
53578/朔州,小时数据,2025-01-02 02,2025-01-02 02:00:42,000,898.3,1033.0,-10.4,1.6,57,22299,0.0,-,90,1.0,94,0.8,-15.6,-18.1
53578/朔州,小时数据,2025-01-02 01,2025-01-02 01:00:42,000,898.0,1032.3,-7.9,1.5,45,25727,0.0,-,139,0.9,138,0.8,-13.4,-14.6
53578/朔州,小时数据,2025-01-02 00,2025-01-02 00:00:53,000,897.8,1032.0,-6.5,1.7,44,27449,0.0,-,338,1.5,346,1.8,-11.0,-10.1
53578/朔州,小时数据,2025-01-01 23,2025-01-01 23:00:42,000,897.5,1031.9,-5.7,1.7,42,17392,0.0,-,359,1.8,348,2.2,-10.1,-8.7
53578/朔州,小时数据,2025-01-01 22,2025-01-01 22:00:42,000,896.9,1032.0,-4.5,1.8,40,16713,0.0,-,335,2.7,332,2.5,-9.5,-8.1
53578/朔州,小时数据,2025-01-01 21,2025-01-01 21:00:43,000,896.5,1032.8,-3.2,1.7,36,23689,0.0,-,332,2.6,329,3.0,-7.5,-5.7
53578/朔州,小时数据,2025-01-01 20,2025-01-01 20:00:46,000,895.7,1032.4,-2.4,1.7,34,19904,0.0,-,314,2.4,306,2.1,-6.7,-4.9
53578/朔州,小时数据,2025-01-01 19,2025-01-01 19:00:39,000,894.8,1030.9,-0.8,1.7,30,17940,0.0,-,303,1.7,295,2.2,-4.6,-3.1
53578/朔州,小时数据,2025-01-01 18,2025-01-01 18:00:45,000,894.1,1030.2,-0.8,1.7,30,21833,0.0,-,292,2.4,280,2.0,-5.3,-4.3
53578/朔州,小时数据,2025-01-01 17,2025-01-01 17:00:43,000,892.9,1028.3,1.3,1.7,26,22403,0.0,-,292,1.8,300,2.1,-2.0,-0.7
53578/朔州,小时数据,2025-01-01 16,2025-01-01 16:00:39,000,892.1,1026.8,3.2,1.7,22,28865,0.0,-,321,3.3,310,3.4,6.8,5.7
53578/朔州,小时数据,2025-01-01 15,2025-01-01 15:00:42,000,891.3,1025.6,4.3,1.7,20,22177,0.0,-,331,3.3,328,2.8,12.9,12.0
53578/朔州,小时数据,2025-01-01 14,2025-01-01 14:00:42,000,891.3,1025.3,4.6,1.6,19,24001,0.0,-,221,3.1,55,2.2,15.4,12.9
53578/朔州,小时数据,2025-01-01 13,2025-01-01 13:00:43,000,891.8,1025.9,3.4,1.6,21,23265,0.0,-,68,0.9,212,1.3,16.8,13.2
53578/朔州,小时数据,2025-01-01 12,2025-01-01 12:00:43,000,892.5,1026.4,2.4,1.7,23,17703,0.0,-,228,1.3,222,1.6,14.3,12.0
53578/朔州,小时数据,2025-01-01 11,2025-01-01 11:00:45,000,893.1,1027.3,0.6,1.9,30,7600,0.0,-,193,1.3,186,1.1,8.2,9.2
53578/朔州,小时数据,2025-01-01 10,2025-01-01 10:00:43,000,892.8,1028.3,-3.8,1.9,42,8577,0.0,-,331,0.4,346,0.6,2.5,6.2
53578/朔州,小时数据,2025-01-01 09,2025-01-01 09:00:39,000,892.1,1028.5,-9.5,1.9,64,10123,0.0,-,57,1.0,12,0.5,-8.5,-7.3
53578/朔州,小时数据,2025-01-01 08,2025-01-01 08:07:09,CCA,891.6,1028.1,-12.2,1.6,68,10598,0.0,-,315,1.4,271,1.3,-13.7,-14.1
53578/朔州,小时数据,2025-01-01 07,2025-01-01 07:00:37,000,891.0,1027.3,-12.3,1.6,66,14059,0.0,-,245,0.6,232,0.8,-15.1,-16.3
53578/朔州,小时数据,2025-01-01 06,2025-01-01 06:00:46,000,890.6,1026.3,-12.8,1.5,67,15194,0.0,-,319,1.0,338,1.3,-15.7,-16.8
53578/朔州,小时数据,2025-01-01 05,2025-01-01 05:00:43,000,890.2,1024.5,-12.9,1.5,66,14335,0.0,-,314,1.1,328,1.3,-15.7,-16.6
53578/朔州,小时数据,2025-01-01 04,2025-01-01 04:00:45,000,890.2,1023.9,-12.4,1.5,64,13688,0.0,-,231,1.6,286,1.2,-15.5,-16.6
53578/朔州,小时数据,2025-01-01 03,2025-01-01 03:00:44,000,890.4,1023.9,-12.6,1.5,65,9850,0.0,-,305,1.1,318,1.3,-15.8,-17.2
53578/朔州,小时数据,2025-01-01 02,2025-01-01 02:00:44,000,890.3,1023.8,-11.6,1.5,61,10691,0.0,-,327,1.5,327,1.5,-15.6,-17.1
53578/朔州,小时数据,2025-01-01 01,2025-01-01 01:00:46,000,889.8,1023.2,-10.5,1.5,56,9537,0.0,-,327,1.1,331,1.2,-14.3,-14.9
53578/朔州,小时数据,2025-01-01 00,2025-01-01 00:01:00,000,890.1,1023.7,-8.3,1.6,50,10807,0.0,-,349,1.8,339,1.8,-14.2,-14.9
53578/朔州,小时数据,2024-12-31 23,2024-12-31 23:00:39,000,890.0,1024.1,-7.6,1.6,46,12112,0.0,-,348,1.7,345,1.8,-13.6,-13.8
53578/朔州,小时数据,2024-12-31 22,2024-12-31 22:00:43,000,889.9,1025.1,-8.1,1.6,47,11342,0.0,-,303,1.7,319,1.7,-13.4,-14.8
53578/朔州,小时数据,2024-12-31 21,2024-12-31 21:00:47,000,889.9,1026.4,-6.1,1.5,39,10098,0.0,-,254,1.4,291,1.5,-11.9,-12.5
53578/朔州,小时数据,2024-12-31 20,2024-12-31 20:00:46,000,889.8,1027.0,-4.1,1.6,35,11563,0.0,-,332,1.5,336,1.6,-11.1,-11.6
53578/朔州,小时数据,2024-12-31 19,2024-12-31 19:00:38,000,889.6,1026.6,-3.6,1.5,33,12976,0.0,-,332,1.8,306,1.7,-10.5,-11.9
53578/朔州,小时数据,2024-12-31 18,2024-12-31 18:00:41,000,889.3,1025.7,-1.2,1.5,27,26251,0.0,-,309,0.8,314,1.1,-8.9,-11.8
53578/朔州,小时数据,2024-12-31 17,2024-12-31 17:00:47,000,888.9,1023.7,4.0,1.4,17,30000,0.0,-,259,2.2,251,2.0,-2.6,-3.3
53578/朔州,小时数据,2024-12-31 16,2024-12-31 16:00:41,000,888.6,1022.9,5.7,1.4,15,28667,0.0,-,249,4.7,245,4.5,9.5,8.1
53578/朔州,小时数据,2024-12-31 15,2024-12-31 15:00:42,000,888.6,1022.6,6.8,1.5,15,29234,0.0,-,277,3.3,239,1.9,15.5,15.0
53578/朔州,小时数据,2024-12-31 14,2024-12-31 14:00:45,000,888.7,1022.6,5.9,1.6,17,25436,0.0,-,156,1.2,31,1.2,18.2,16.0
53578/朔州,小时数据,2024-12-31 13,2024-12-31 13:00:45,000,889.2,1023.8,4.6,1.6,19,30000,0.0,-,353,1.8,13,1.5,17.4,15.7
53578/朔州,小时数据,2024-12-31 12,2024-12-31 12:00:44,000,890.5,1025.9,2.1,1.6,23,12469,0.0,-,74,1.0,59,1.0,14.4,12.1
53578/朔州,小时数据,2024-12-31 11,2024-12-31 11:00:43,000,891.7,1027.9,-0.8,1.5,26,16095,0.0,-,175,1.5,170,1.4,8.7,8.9
53578/朔州,小时数据,2024-12-31 10,2024-12-31 10:00:43,000,892.4,1029.5,-4.4,1.5,34,9924,0.0,-,178,0.5,347,0.5,1.3,5.2
53578/朔州,小时数据,2024-12-31 09,2024-12-31 09:00:45,000,892.7,1031.2,-11.0,1.3,49,7333,0.0,-,265,1.1,260,1.3,-13.3,-11.9
53578/朔州,小时数据,2024-12-31 08,2024-12-31 08:35:52,CCA,892.6,1031.7,-15.6,1.1,60,10254,0.0,-,264,0.9,275,0.8,-18.1,-19.3
53578/朔州,小时数据,2024-12-31 07,2024-12-31 07:00:43,000,892.5,1030.8,-15.6,1.1,58,14297,0.0,-,268,1.9,269,1.4,-18.7,-20.3
53578/朔州,小时数据,2024-12-31 06,2024-12-31 06:00:38,000,892.4,1030.0,-15.9,1.1,60,17943,0.0,-,270,1.1,263,1.2,-18.8,-20.9
53578/朔州,小时数据,2024-12-31 05,2024-12-31 05:00:42,000,892.8,1029.9,-15.5,1.0,56,18535,0.0,-,283,0.8,280,1.0,-18.6,-20.9
53578/朔州,小时数据,2024-12-31 04,2024-12-31 04:00:43,000,893.7,1030.5,-15.7,1.0,56,17456,0.0,-,295,0.8,292,1.1,-18.5,-19.8
53578/朔州,小时数据,2024-12-31 03,2024-12-31 03:00:45,000,894.5,1031.2,-15.3,1.0,56,16526,0.0,-,360,1.3,312,1.3,-18.1,-19.7
53578/朔州,小时数据,2024-12-31 02,2024-12-31 02:00:43,000,894.9,1031.3,-14.0,1.0,48,17375,0.0,-,253,0.9,268,1.0,-18.2,-19.8
53578/朔州,小时数据,2024-12-31 01,2024-12-31 01:00:40,000,895.6,1032.5,-15.1,0.9,50,19098,0.0,-,325,1.3,310,1.5,-18.5,-20.8
53578/朔州,小时数据,2024-12-31 00,2024-12-31 00:00:52,000,896.3,1033.3,-15.1,1.0,51,14450,0.0,-,325,1.2,322,1.3,-18.3,-20.2
53578/朔州,小时数据,2024-12-30 23,2024-12-30 23:00:41,000,896.6,1033.8,-14.2,1.0,49,10741,0.0,-,269,1.3,264,0.8,-18.2,-20.7
53578/朔州,小时数据,2024-12-30 22,2024-12-30 22:00:45,000,896.7,1034.3,-13.5,1.0,46,10801,0.0,-,284,1.6,279,1.5,-18.0,-21.2
53578/朔州,小时数据,2024-12-30 21,2024-12-30 21:00:44,000,897.2,1036.3,-12.0,1.0,42,11205,0.0,-,262,1.0,278,1.1,-16.8,-20.2
53578/朔州,小时数据,2024-12-30 20,2024-12-30 20:00:43,000,897.0,1036.1,-9.4,1.0,33,11709,0.0,-,280,0.9,243,1.2,-15.3,-17.3
53578/朔州,小时数据,2024-12-30 19,2024-12-30 19:00:38,000,896.6,1034.3,-6.7,1.0,26,10529,0.0,-,272,1.7,271,1.7,-13.3,-15.7
53578/朔州,小时数据,2024-12-30 18,2024-12-30 18:00:44,000,896.1,1032.8,-4.1,0.9,21,26527,0.0,-,340,2.2,352,1.8,-10.3,-9.2
53578/朔州,小时数据,2024-12-30 17,2024-12-30 17:00:41,000,895.8,1031.9,-2.2,0.9,17,30000,0.0,-,336,2.4,334,2.7,-5.8,-4.9
53578/朔州,小时数据,2024-12-30 16,2024-12-30 16:00:41,000,895.3,1030.4,-0.6,0.8,14,30000,0.0,-,330,4.1,320,4.0,3.9,2.4
53578/朔州,小时数据,2024-12-30 15,2024-12-30 15:00:45,000,894.9,1028.8,0.0,0.9,14,25243,0.0,-,294,4.5,295,5.3,7.3,6.0
53578/朔州,小时数据,2024-12-30 14,2024-12-30 14:00:40,000,894.6,1028.2,0.1,0.9,15,30000,0.0,-,283,4.7,295,5.1,9.6,7.6
53578/朔州,小时数据,2024-12-30 13,2024-12-30 13:00:39,000,895.0,1029.0,-0.3,1.4,23,22849,0.0,-,296,4.9,304,4.8,10.3,8.3
53578/朔州,小时数据,2024-12-30 12,2024-12-30 12:00:45,000,895.3,1029.9,-0.5,1.5,26,19084,0.0,-,316,4.8,311,3.7,9.7,7.8
53578/朔州,小时数据,2024-12-30 11,2024-12-30 11:00:42,000,895.9,1030.8,-1.9,1.6,31,12389,0.0,-,189,1.3,164,1.5,7.8,6.9
53578/朔州,小时数据,2024-12-30 10,2024-12-30 10:00:45,000,895.6,1030.6,-3.9,1.6,36,11348,0.0,-,342,0.9,26,0.6,1.0,5.5
53578/朔州,小时数据,2024-12-30 09,2024-12-30 09:00:39,000,894.9,1031.3,-10.7,1.7,61,6622,0.0,-,PPC,0.2,302,0.3,-12.2,-11.2
53578/朔州,小时数据,2024-12-30 08,2024-12-30 08:15:52,CCA,894.4,1031.1,-13.4,1.4,65,8869,0.0,-,314,0.8,315,0.9,-16.5,-17.8
53578/朔州,小时数据,2024-12-30 07,2024-12-30 07:00:41,000,893.6,1029.5,-11.2,1.5,57,9628,0.0,-,349,1.0,348,1.5,-16.2,-17.3
53578/朔州,小时数据,2024-12-30 06,2024-12-30 06:00:46,000,892.9,1028.5,-10.4,1.5,53,13976,0.0,-,269,1.3,289,1.1,-15.8,-18.2
53578/朔州,小时数据,2024-12-30 05,2024-12-30 05:00:44,000,892.4,1027.6,-10.2,1.4,51,12530,0.0,-,278,1.2,277,1.4,-15.0,-17.5
53578/朔州,小时数据,2024-12-30 04,2024-12-30 04:00:38,000,892.6,1026.9,-8.4,1.5,46,11261,0.0,-,286,1.6,295,1.6,-13.2,-14.7
53578/朔州,小时数据,2024-12-30 03,2024-12-30 03:00:45,000,892.5,1025.7,-4.7,1.6,36,11831,0.0,-,263,3.1,255,3.0,-10.2,-8.4
53578/朔州,小时数据,2024-12-30 02,2024-12-30 02:00:43,000,892.3,1025.2,-3.9,1.6,34,11278,0.0,-,243,2.5,246,2.5,-10.0,-7.5
53578/朔州,小时数据,2024-12-30 01,2024-12-30 01:00:42,000,892.0,1025.1,-4.9,1.5,35,10893,0.0,-,258,2.6,266,2.3,-11.3,-11.2
53578/朔州,小时数据,2024-12-30 00,2024-12-30 00:00:54,000,892.2,1025.9,-6.6,1.5,40,10730,0.0,-,276,2.2,268,2.1,-11.8,-10.9
53578/朔州,小时数据,2024-12-29 23,2024-12-29 23:00:42,000,892.1,1025.9,-6.0,1.4,37,11091,0.0,-,325,1.3,330,1.6,-11.2,-10.0
53578/朔州,小时数据,2024-12-29 22,2024-12-29 22:00:45,000,891.7,1025.3,-4.7,1.5,34,11604,0.0,-,349,1.3,326,1.3,-10.4,-8.5
53578/朔州,小时数据,2024-12-29 21,2024-12-29 21:00:45,000,891.4,1024.7,-3.2,1.4,30,14543,0.0,-,221,2.1,226,1.4,-10.7,-10.6
53578/朔州,小时数据,2024-12-29 20,2024-12-29 20:00:45,000,891.1,1024.3,-2.1,1.4,27,15373,0.0,-,161,1.0,199,1.3,-9.5,-9.1
53578/朔州,小时数据,2024-12-29 19,2024-12-29 19:00:41,000,890.7,1023.8,-1.6,1.4,26,15785,0.0,-,232,5.2,233,5.0,-5.1,-3.2
53578/朔州,小时数据,2024-12-29 18,2024-12-29 18:00:44,000,890.2,1026.1,-1.8,1.4,26,18983,0.0,-,232,2.2,228,3.2,-6.2,-4.3
53578/朔州,小时数据,2024-12-29 17,2024-12-29 17:00:40,000,889.6,1025.8,-1.0,1.4,24,21262,0.0,-,265,3.1,257,3.8,-4.0,-3.1
